variable,coef,exp_coef,se,z,p,lower95,upper95,model
f.sexFemale,-0.014707410958585949,0.985400214732172,0.22978989791065443,-0.06400373163621144,0.9489672554863313,0.6280802494844374,1.5460024160786325,S4_365day
f.sexOther,-0.13503577497425767,0.8736846550828907,0.7318792273839091,-0.1845055439774414,0.8536168783558801,0.20815075010347875,3.66717331620393,S4_365day
f.age18-44,0.4318006190319422,1.5400280322689923,0.5074017763358384,0.8510033649274074,0.39476748358113384,0.5696753805008818,4.163224217428916,S4_365day
f.age45-54,-0.5763750667716228,0.5619316437794851,0.4480670654973833,-1.2863589206937345,0.19831782801513967,0.23350065942084225,1.352318117918466,S4_365day
f.age65-74,-0.6469222153436538,0.5236549963880677,0.31679064975897875,-2.0421127196646944,0.04114035145334951,0.2814443675556303,0.9743117534160136,S4_365day
f.age75+,0.20983694910005718,1.2334769240369696,0.30737869983773497,0.6826658750617072,0.4948179976987843,0.6752892021775547,2.25305738226755,S4_365day
f.raceBlack,-0.04104796775856879,0.9597830902000468,0.5374023820257858,-0.07638218424681119,0.9391150431059069,0.33476138593682625,2.7517617590691605,S4_365day
f.raceAsian,-0.20396068318979324,0.8154944331968552,0.9685628237698489,-0.2105807472518258,0.8332144369029045,0.12217401054323355,5.443311287057458,S4_365day
f.raceHispanic,NA,NA,0,NA,NA,NA,NA,S4_365day
f.raceAIAN,0.5055435048808377,1.657886344957779,0.935000332732216,0.5406880481032141,0.5887226178640121,0.26526565781970046,10.361639555564567,S4_365day
f.raceNative_Hawaiian_PI,NA,NA,0,NA,NA,NA,NA,S4_365day
f.raceOther,1.2027764515453652,3.329347875213734,0.6053604673197712,1.9868764421810505,0.04693609082309176,1.0164251719358164,10.905433651430819,S4_365day
f.ethnicityHispanic,-0.3001480369685534,0.7407085603151734,0.6344377138378648,-0.4730929930897179,0.6361468355758079,0.21360578124156643,2.5685127440615028,S4_365day
f.ethnicityUnknown,-0.2094418422173438,0.8110368061638218,0.7805519484413214,-0.26832530830981427,0.7884489270521154,0.17564408966056388,3.744963478267833,S4_365day
f.cancerMelanoma,-0.6544045386785005,0.5197514623527333,0.4243426360756481,-1.5421607046854442,0.12303454639517346,0.2262531389940356,1.1939793799940432,S4_365day
f.cancerOther,-0.49216914297975617,0.6112989601598401,0.2700920365459088,-1.822227523898506,0.06842046993813435,0.3600401207835173,1.0379021590129665,S4_365day
f.icianti_pdl1,0.25537015789793915,1.2909393838522583,0.3351104155105525,0.7620478089553671,0.4460314705868234,0.6693593705661457,2.4897305783159474,S4_365day
f.icictla4_containing,-0.26944214375388686,0.7638054691612348,0.33757481908668946,-0.7981701493104968,0.42477175752020796,0.3941291501050861,1.4802223955397953,S4_365day
nci_cci_score,0.13530081536267924,1.1448811303888913,0.04948344386416673,2.7342643275614225,0.006251983294821143,1.039058534171763,1.2614811963075314,S4_365day
ppi,-0.19733781738840425,0.8209132676896331,0.27791228639560284,-0.7100723035594678,0.4776593004063702,0.476143552380855,1.4153265117193838,S4_365day
nsaid,0.34431150036107644,1.4110180997050403,0.2634501388903669,1.3069323167233535,0.19123569937326843,0.8419444139662924,2.3647310257882808,S4_365day
acei_arb,0.14985550869203085,1.1616663799065594,0.3081801920773899,0.4862593785858868,0.6267832762045965,0.6349769572594292,2.1252248019038986,S4_365day
diuretic,-0.08310424370113835,0.9202552114106304,0.31508261281297256,-0.2637538230345562,0.7919696187331309,0.49626023774875633,1.706503140308356,S4_365day
