variable,coef,exp_coef,se,z,p,lower95,upper95,model
f.sexFemale,-0.32386394245556954,0.7233486527264126,0.20507309029069806,-1.579261042960251,0.11427619354643234,0.4839373544372,1.081200425227798,S1_delta_03
f.sexOther,0.4449786375714173,1.5604568603283693,0.7846289169054459,0.5671198549836787,0.5706327541437084,0.3352543502417529,7.263218541951708,S1_delta_03
f.age45-54,0.5503578216101068,1.7338733242258626,0.5036190644438018,1.0928057741775987,0.27447908587510683,0.6461540044517156,4.652631855176706,S1_delta_03
f.age55-64,0.004520176998191986,1.004530408408359,0.48072809386863075,0.00940277270216544,0.9924977833801973,0.3915313957261559,2.5772680107697785,S1_delta_03
f.age65+,-0.07417325520438212,0.9285108105745009,0.45620844956223444,-0.1625863249037952,0.8708441548634246,0.379718387780394,2.2704518745937623,S1_delta_03
f.raceBlack,0.10603539560057916,1.1118612308060674,0.41104718639052645,0.25796404673559153,0.7964346548750774,0.49678284216142815,2.4884824749399694,S1_delta_03
f.raceAsian,1.3932080646726692,4.027750633499514,1.2680040016550747,1.0987410630046677,0.27188102606012815,0.33553328719214925,48.349227289528095,S1_delta_03
f.raceOther,-0.15670861299825256,0.8549531447592058,0.4230657359756718,-0.37041197069966453,0.7110755558175121,0.373102455062611,1.9590996248228765,S1_delta_03
f.ethnicityHispanic,-0.18273372185824951,0.8329899332200472,0.46164219370778287,-0.3958340991116575,0.6922274196146553,0.3370460216245225,2.058686898310075,S1_delta_03
f.ethnicityOther,1.5335475210762688,4.634588995964682,0.7074198748070293,2.1678038399678714,0.03017361455981225,1.1583887657260221,18.542492638949813,S1_delta_03
f.cancerMelanoma,-0.0946580134436506,0.9096839809703571,0.334343792846581,-0.28311580914285417,0.7770880632285155,0.47238553948168993,1.751799909332645,S1_delta_03
f.cancerOther,-0.04047845788480378,0.9603298518248823,0.24511584736528474,-0.16514010954371555,0.8688337035371058,0.5939876858297195,1.552613709521211,S1_delta_03
f.iciother_combo,0.48073077107702494,1.617255814242639,0.21390625222981888,2.247389994755891,0.02461511387305831,1.0634115895817973,2.4595522508177785,S1_delta_03
nci_cci_score,0.11318309442153675,1.1198369500778569,0.03784226764285111,2.9909173385099317,0.0027814077340744575,1.0397846378803004,1.2060524353544455,S1_delta_03
ppi_flag,0.0016391235284897625,1.0016404676257407,0.3702035604974392,0.004427627671347318,0.9964672757825731,0.4848350630860011,2.069329763403576,S1_delta_03
nsaid_flag,0.1590888727170718,1.1724421401692762,0.33457905151331846,0.4754896398848181,0.6344380158265329,0.6085513281198145,2.2588408052476896,S1_delta_03
acei_arb_flag,1.1201079455337368,3.0651850584726503,0.36918581100045433,3.03399511075023,0.00241338341199481,1.4866377884557285,6.319871266318061,S1_delta_03
diuretic_flag,-0.5622876033068107,0.5699038575717645,0.3838903053558545,-1.464709046990878,0.14300031558437734,0.26855520637891045,1.2093990329009825,S1_delta_03
