variable,coef,exp_coef,se,z,p,lower95,upper95,model
f.sexFemale,2.9031186201268486,18.23091209589987,1.622872756941268,1.7888763045098754,0.07363473868989288,0.7575592438383344,438.73288927797216,S3_KDIGO_Stage3
f.sexOther,-11.33836487361938,1.1907228877075537e-5,46674.4018602867,-2.4292469580133432e-4,0.9998061741376888,0,Inf,S3_KDIGO_Stage3
f.age45-54,-34.416281314878745,1.1303135589537233e-15,44129.73648925939,-7.798886658490523e-4,0.9993777389374531,0,Inf,S3_KDIGO_Stage3
f.age55-64,-14.641473108383309,4.378133721372806e-7,41474.10161806442,-3.5302688996658295e-4,0.9997183253007982,0,Inf,S3_KDIGO_Stage3
f.age65+,-12.427824267517394,4.005571594040964e-6,41474.101713784,-2.996526447584754e-4,0.9997609117847215,0,Inf,S3_KDIGO_Stage3
f.raceBlack,3.5530078903815223,34.91818977352343,2.445182624944476,1.4530644272274764,0.14620586665636565,0.28953995139303607,4211.094086303425,S3_KDIGO_Stage3
f.raceAsian,NA,NA,0,NA,NA,NA,NA,S3_KDIGO_Stage3
f.raceOther,-0.36724354752978305,0.6926409335122037,2.0324848730829466,-0.18068697700698494,0.8566132813774506,0.012895966410129729,37.20166814328968,S3_KDIGO_Stage3
f.ethnicityHispanic,-0.12513481124750822,0.8823779400951568,2.203548350352159,-0.05678786727212492,0.9547141788560726,0.011748728980322837,66.27021786531819,S3_KDIGO_Stage3
f.ethnicityOther,5.448605073827873,232.43371179763685,3.3691103147301535,1.6172237074001168,0.10583000067639138,0.315142676010887,171431.65458860475,S3_KDIGO_Stage3
f.cancerMelanoma,2.4150234590349484,11.190032861845625,2.2164624606637355,1.0895846430495162,0.27589615085642893,0.14526971848827244,861.9610249970552,S3_KDIGO_Stage3
f.cancerOther,-0.23842842596034192,0.7878650769253958,1.0313527289940734,-0.23118029288863406,0.8171747393539013,0.10436690766753584,5.947588113044602,S3_KDIGO_Stage3
f.iciother_combo,1.6534122242833296,5.224777557844688,1.2018750368997257,1.3756939561273842,0.16891640390823506,0.49548432424042904,55.09417592737259,S3_KDIGO_Stage3
nci_cci_score,0.7218730494928574,2.05828487177709,0.3677053186132654,1.9631835955358818,0.049624844790271044,1.001184569135478,4.231524080564563,S3_KDIGO_Stage3
ppi_flag,1.39915416148678,4.051771372756785,2.7525399222187286,0.5083138486721637,0.6112332595306686,0.01839410673022587,892.5060345613101,S3_KDIGO_Stage3
nsaid_flag,1.754845424396429,5.782553831121524,1.7884562522906045,0.9812067933721457,0.3264907747984657,0.17369325843717465,192.51137960494188,S3_KDIGO_Stage3
acei_arb_flag,0.8736078877516391,2.395538113691792,2.46915581588462,0.3538083267696304,0.7234825327731115,0.018951947475094228,302.79752841714213,S3_KDIGO_Stage3
diuretic_flag,-5.133313313963601,0.005896989491556359,2.9892658352054347,-1.7172488486996067,0.08593371368155932,1.6833044125158774e-5,2.0658464865277666,S3_KDIGO_Stage3
