variable,coef,exp_coef,se,z,p,lower95,upper95,model
f.raceAIAN,0.6447364609037237,1.9054847933550207,0.8398648946715628,0.7676668771301056,0.4426851193515448,0.3673763481625489,9.883250012874301,S4_180day
f.raceNative_Hawaiian_PI,NA,NA,0,NA,NA,NA,NA,S4_180day
f.raceOther,0.8406986074413972,2.3179857733739127,0.6675466567228298,1.2593855410326193,0.20789110941533614,0.6264609745949741,8.57684399102067,S4_180day
f.ethnicityHispanic,-0.29842505004745584,0.7419858915734681,0.6866259852717896,-0.43462533671709086,0.6638344011255949,0.19316949712784678,2.8500517497837885,S4_180day
f.ethnicityUnknown,-0.48860071102919067,0.6134842355850585,0.9498223003986923,-0.5144127599700473,0.6069634399748353,0.09534835383575371,3.947240745862305,S4_180day
f.cancerMelanoma,-0.7650882741962389,0.46529285580853924,0.48262999203040363,-1.58524809238967,0.11290997759025326,0.18068037793978187,1.1982343856875344,S4_180day
f.cancerOther,-0.5278591142271685,0.5898664555505121,0.31819044444278477,-1.6589408118510773,0.0971277197061597,0.316161877636443,1.1005198918505472,S4_180day
f.iciother_combo,0.004947719182518346,1.0049599793566995,0.2917156486622394,0.016960760265031315,0.9864679200378478,0.5673354963495258,1.7801540122326633,S4_180day
nci_cci_score,0.1268943132654056,1.1352970256053765,0.05221248886192042,2.4303440811064663,0.015084494799124564,1.0248637895877137,1.257629891350653,S4_180day
ppi,0.5347400223915757,1.7070044016404926,0.3200870090693921,1.6706083259869153,0.09479906685942577,0.9115407427363388,3.1966360806571705,S4_180day
nsaid,0.06016379099249431,1.062010480051167,0.3955709454927293,0.152093554084346,0.8791131481584223,0.48912313298792975,2.305894331451183,S4_180day
acei_arb,0.7901495434613103,2.203725954422935,0.3040164197204912,2.599035750068248,0.009348603660918362,1.2144463696417271,3.9988658236344845,S4_180day
diuretic,0.07423752493298631,1.0770626043386333,0.3036986821447979,0.2444446726232129,0.8068864471503764,0.5939257578454908,1.9532135765132261,S4_180day
f.sexFemale,0.2596008890699682,1.2964125709726508,0.33920511991946967,0.7653212579208704,0.4440802685992751,0.6668241377711882,2.5204329882140875,S5_mono_ICI
f.sexOther,-1.4873607661958048,0.2259682522842892,1.2151581869947967,-1.2240058801514486,0.22095000932326167,0.02087867348861461,2.4456367435536888,S5_mono_ICI
f.age18-44,1.5117929902873422,4.53485445931175,0.7737144486071947,1.9539417843479627,0.05070810230318927,0.9953513751577664,20.66094997244572,S5_mono_ICI
f.age45-54,1.353861403803236,3.8723494033177017,0.5566697099533175,2.4320730580379,0.015012678831036668,1.3005780519846262,11.529557859671014,S5_mono_ICI
f.age65-74,0.4886753326002949,1.630155375388948,0.4731558166293337,1.0328000109594322,0.3016974986226331,0.6448787095563993,4.120785053886281,S5_mono_ICI
f.age75+,0.4401697760940746,1.5529708534569588,0.49216997769008136,0.8943450353472165,0.3711373111033457,0.5918715438101424,4.074732933030573,S5_mono_ICI
f.raceBlack,-0.3787721802061415,0.6847015834725865,0.6600378715344285,-0.5738643137636751,0.5660596235309862,0.1877915633424691,2.496471354013402,S5_mono_ICI
f.raceAsian,-0.7719852908310139,0.46209476456369053,1.475689211986204,-0.5231354166992657,0.6008800207203832,0.025622536090861455,8.333740683590289,S5_mono_ICI
f.raceHispanic,NA,NA,0,NA,NA,NA,NA,S5_mono_ICI
f.raceAIAN,-1.236577341203958,0.29037637832268476,1.767409521237543,-0.6996552447777381,0.4841426327716834,0.009089491174494601,9.27647537899582,S5_mono_ICI
f.raceNative_Hawaiian_PI,NA,NA,0,NA,NA,NA,NA,S5_mono_ICI
f.raceOther,1.5534000693092058,4.7275167720591496,0.7858875925310359,1.9766186463210509,0.048084752844100326,1.0131747239197477,22.05879627912118,S5_mono_ICI
f.ethnicityHispanic,0.10040236899563967,1.105615694063997,0.8901541713272205,0.11279211200677706,0.9101953721417534,0.19315394848528977,6.328558502409845,S5_mono_ICI
f.ethnicityUnknown,-2.23547583754783,0.1069412310911395,1.177898901732757,-1.8978503454407813,0.05771579897210724,0.010629572940409034,1.075906527139219,S5_mono_ICI
f.cancerMelanoma,-0.6889416945832295,0.5021071707211798,0.5628668325509227,-1.2239870156515231,0.22095712575785137,0.16660318788388456,1.513246019429948,S5_mono_ICI
f.cancerOther,-0.6300876411497636,0.5325451260944537,0.4267381221770368,-1.4765206303466016,0.13980418113636026,0.23073648171160652,1.229126444258735,S5_mono_ICI
nci_cci_score,0.06411123758399404,1.0662109949003096,0.05847668259907452,1.096355585414291,0.2729231927334188,0.9507530214200333,1.1956900057476425,S5_mono_ICI
ppi,1.1335215944596995,3.1065773650470137,0.38692286918483954,2.9295802464397553,0.003394201607013146,1.4552339907268126,6.63180147420991,S5_mono_ICI
nsaid,0.9155613627127571,2.498177241909081,0.5133159909297893,1.7836213538845052,0.07448521334855569,0.9134565284517943,6.832169170184889,S5_mono_ICI
acei_arb,0.3902916390347642,1.477411601952907,0.34106047873169354,1.144347303112185,0.25247963316919914,0.7571645970463657,2.8827880359168363,S5_mono_ICI
diuretic,0.8740691852592681,2.396643424371999,0.35146742192002317,2.4869138097759844,0.01288566132291891,1.2034659634744806,4.772797800614608,S5_mono_ICI
