variable,coef,exp_coef,se,z,p,lower95,upper95,model
f.sexFemale,0.016243935549974144,1.0163765855504137,0.10645223597292112,0.15259365293281588,0.8787187306058493,0.8249779559783289,1.2521805657583576,S4_365day
f.sexOther,NA,NA,0,NA,NA,NA,NA,S4_365day
f.age18-44,-0.23736872754256053,0.7887004188279136,0.21057045152013312,-1.1272651306437702,0.2596304004763861,0.5220044173753815,1.1916534227563857,S4_365day
f.age45-54,-0.37946216744107797,0.6842293110699509,0.1750436935223481,-2.1678139886406784,0.030172842077492944,0.4855167445938711,0.9642710685887426,S4_365day
f.age65-74,-0.1572651883153064,0.8544774313390494,0.13060531117958463,-1.204125520585177,0.22854106733785196,0.661498942269085,1.1037533607586276,S4_365day
f.age75+,-0.21204137937475903,0.8089312238056788,0.14902320928203824,-1.4228748689303417,0.15477243264821933,0.6040359865579967,1.0833290390140087,S4_365day
f.raceBlack,0.3478268877234098,1.4159871037705911,0.19750065056117108,1.761142997428653,0.07821420309015188,0.9614936922476143,2.085317349672506,S4_365day
f.raceAsian,NA,NA,0,NA,NA,NA,NA,S4_365day
f.raceHispanic,NA,NA,0,NA,NA,NA,NA,S4_365day
f.raceAIAN,NA,NA,0,NA,NA,NA,NA,S4_365day
f.raceNative_Hawaiian_PI,-1.1580132386669673,0.31410962221471733,1.0628526862185472,-1.0895331532603878,0.27591884309311454,0.03911824782660893,2.5222207089950195,S4_365day
f.raceOther,-0.12585908451782185,0.8817390887182465,0.12322512196196983,-1.0213752075381586,0.3070767068733168,0.6925492768446478,1.122611554972548,S4_365day
f.ethnicityHispanic,0.1334381855133339,1.1427506254085247,0.1437308481833211,0.9283893276907441,0.35320565249004204,0.8621990656134434,1.5145910543784438,S4_365day
f.ethnicityUnknown,1.2972171439328908,3.659099738000127,0.7183581611762054,1.8058083196394528,0.07094828548240811,0.8951723763549295,14.95690801714814,S4_365day
f.cancerMelanoma,0.08822840205477964,1.0922375628443768,0.17019432856596042,0.5183980147763025,0.6041805995223972,0.7824334936601414,1.5247083660843501,S4_365day
f.cancerOther,0.3671562975059288,1.4436235362412362,0.12366597501650903,2.9689354525924743,0.0029883336124307837,1.13289402222727,1.8395797607726898,S4_365day
f.icianti_pdl1,0.3462520188370683,1.413758864790065,0.19783062543545743,1.7502447766866793,0.08007608542066763,0.9593600013934677,2.083382801940217,S4_365day
f.icictla4_containing,0.5267431843786375,1.6934081997210613,0.11734209550066114,4.488953279138173,7.157399146650408e-6,1.345488175989094,2.1312943376663083,S4_365day
nci_cci_score,0.12566993553654732,1.1339078438267454,0.024463282384031167,5.137083959697107,2.790343125376815e-7,1.080822994757846,1.189599966440282,S4_365day
ppi,0.031032254847011005,1.0315187748302164,0.12820884966917598,0.24204456187763296,0.8087456342145347,0.8023162092060556,1.3261990355151354,S4_365day
nsaid,0.05017019426245987,1.051450031911386,0.16541516757187855,0.30329863336540286,0.7616622875868304,0.7603035050463274,1.4540866407541952,S4_365day
acei_arb,0.5175677891931527,1.6779415749837279,0.13936197100903402,3.7138380395007604,2.0413946869655365e-4,1.2768847791265996,2.2049663173091405,S4_365day
diuretic,0.3328711423676809,1.3949675346744037,0.13625032827991973,2.4430850668030186,0.014562304341428946,1.0680402275321774,1.8219673497616056,S4_365day
