variable,coef,exp_coef,se,z,p,lower95,upper95,model
f.sexFemale,0.2782680448766673,1.320840194210389,0.2553394013543171,1.0897967309421772,0.2758026943152682,0.8007648179206083,2.1786906462400397,S3_KDIGO3
f.sexOther,NA,NA,0,NA,NA,NA,NA,S3_KDIGO3
f.age18-44,0.08142440201569173,1.0848312034316923,0.4335977103371898,0.18778789664818932,0.8510429240516264,0.46374915181884185,2.5377054282975373,S3_KDIGO3
f.age45-54,-0.7589249982186811,0.46816943957326745,0.4179959000204734,-1.8156278522863718,0.06942747814311652,0.20634992052211154,1.0621890408087689,S3_KDIGO3
f.age65-74,-0.5652623199468315,0.5682110741072816,0.3056555015034991,-1.8493444978622786,0.06440808425133493,0.31212981793999917,1.0343895590270549,S3_KDIGO3
f.age75+,-1.595306696705165,0.20284630666750608,0.4479983853933674,-3.5609652818377846,3.6949394196596387e-4,0.0843005072149054,0.4880946211124657,S3_KDIGO3
f.raceBlack,0.5186048926257616,1.6796826766460575,0.3617677667953753,1.4335298504332952,0.15170647457621986,0.8265896475973508,3.4132219081446755,S3_KDIGO3
f.raceAsian,NA,NA,0,NA,NA,NA,NA,S3_KDIGO3
f.raceHispanic,NA,NA,0,NA,NA,NA,NA,S3_KDIGO3
f.raceAIAN,NA,NA,0,NA,NA,NA,NA,S3_KDIGO3
f.raceNative_Hawaiian_PI,0.2319377461942332,1.2610412217693892,1.2115601515873082,0.1914372521169199,0.8481830367577835,0.1173403589980132,13.55224218317382,S3_KDIGO3
f.raceOther,-0.45721352208197963,0.6330451565111314,0.3402359355330663,-1.3438131435635632,0.17900881818061554,0.32495658117133636,1.2332298940913144,S3_KDIGO3
f.ethnicityHispanic,-0.29906700945723524,0.7415097196063394,0.3675284928945221,-0.8137246913889346,0.4158026858020575,0.36080789149339626,1.5239042083998753,S3_KDIGO3
f.ethnicityUnknown,1.4293021148368419,4.175783957123779,1.0917182284983182,1.3092225425262685,0.19045897836949058,0.4914346570150955,35.48217735086744,S3_KDIGO3
f.cancerMelanoma,-0.24142105503566577,0.7855108134644301,0.4526219088456343,-0.533383493634644,0.5937681413369783,0.32350403408771916,1.9073247102144069,S3_KDIGO3
f.cancerOther,0.334180161220886,1.3967947691581772,0.30504071348226547,1.0955264213946139,0.2732860767608848,0.7682126846596731,2.539707643609109,S3_KDIGO3
f.iciother_combo,0.4933678718222907,1.637822919481714,0.26332304147541064,1.873622107119562,0.0609825287900018,0.9775207049923793,2.7441504838514055,S3_KDIGO3
nci_cci_score,0.11636762030773044,1.123408784114113,0.05375909628111491,2.1646126582788066,0.030417360800630403,1.011062469311775,1.2482386939788388,S3_KDIGO3
ppi,0.5077432668555035,1.661537314457434,0.27937563832482204,1.8174214111867728,0.06915261172585895,0.9609595884863961,2.872864041746854,S3_KDIGO3
nsaid,0.11931602871854981,1.126725939783788,0.3179981135479878,0.3752098633143128,0.7075043953122007,0.6041403013688944,2.101351855694996,S3_KDIGO3
acei_arb,0.5184936731682989,1.6794958736383085,0.3072589834486375,1.687480923580456,0.09151091500146008,0.9196860949364712,3.0670316808072973,S3_KDIGO3
diuretic,-0.006722344597804078,0.9933001998152505,0.3026857355682563,-0.022208990407769563,0.9822812460520937,0.5488250904060562,1.7977408544187237,S3_KDIGO3
